event_id,timestamp,developer_id,channel,notification_type
SL01132,2026-08-10 01:29:00,DEV271,engineering,message
SL04173,2026-08-10 01:41:00,DEV245,backend,ci_cd_alert
SL01171,2026-08-10 01:44:00,DEV134,backend,mention
SL02738,2026-08-10 01:47:00,DEV389,frontend,deployment_alert
SL03338,2026-08-10 01:50:00,DEV128,engineering,mention
SL00393,2026-08-10 01:52:00,DEV164,project-cognistream,message
SL01645,2026-08-10 01:53:00,DEV223,frontend,message
SL02126,2026-08-10 02:01:00,DEV313,dev-team,deployment_alert
SL03771,2026-08-10 02:01:00,DEV299,frontend,ci_cd_alert
SL03404,2026-08-10 02:07:00,DEV090,engineering,deployment_alert
SL00833,2026-08-10 02:09:00,DEV055,dev-team,message
SL04263,2026-08-10 02:12:00,DEV299,project-cognistream,mention
SL01834,2026-08-10 02:18:00,DEV283,project-cognistream,deployment_alert
SL04489,2026-08-10 02:18:00,DEV246,backend,code_review_request
SL00256,2026-08-10 02:20:00,DEV221,data-team,code_review_request
SL02430,2026-08-10 02:29:00,DEV243,engineering,mention
SL00303,2026-08-10 02:30:00,DEV046,dev-team,message
SL01524,2026-08-10 02:32:00,DEV031,engineering,ci_cd_alert
SL03377,2026-08-10 02:36:00,DEV357,engineering,code_review_request
SL04030,2026-08-10 02:37:00,DEV089,data-team,deployment_alert
SL04195,2026-08-10 02:48:00,DEV482,dev-team,deployment_alert
SL02702,2026-08-10 02:54:00,DEV451,frontend,message
SL02108,2026-08-10 02:57:00,DEV483,dev-team,deployment_alert
SL00681,2026-08-10 03:02:00,DEV027,dev-team,deployment_alert
SL01637,2026-08-10 03:07:00,DEV034,project-cognistream,deployment_alert
SL03737,2026-08-10 03:17:00,DEV347,backend,mention
SL04821,2026-08-10 03:17:00,DEV204,frontend,ci_cd_alert
SL04257,2026-08-10 03:18:00,DEV059,dev-team,deployment_alert
SL02343,2026-08-10 03:19:00,DEV412,project-cognistream,code_review_request
SL01094,2026-08-10 03:28:00,DEV158,dev-team,mention
SL02158,2026-08-10 03:28:00,DEV192,backend,ci_cd_alert
SL04427,2026-08-10 03:29:00,DEV308,dev-team,code_review_request
SL03093,2026-08-10 03:34:00,DEV177,frontend,ci_cd_alert
SL00437,2026-08-10 03:45:00,DEV299,dev-team,ci_cd_alert
SL03587,2026-08-10 03:46:00,DEV115,engineering,message
SL03439,2026-08-10 03:47:00,DEV498,engineering,deployment_alert
SL04503,2026-08-10 03:49:00,DEV393,data-team,mention
SL00932,2026-08-10 03:59:00,DEV096,dev-team,mention
SL00942,2026-08-10 04:02:00,DEV264,backend,code_review_request
SL00009,2026-08-10 04:16:00,DEV306,frontend,ci_cd_alert
SL00633,2026-08-10 04:18:00,DEV379,project-cognistream,deployment_alert
SL02221,2026-08-10 04:19:00,DEV058,project-cognistream,mention
SL00518,2026-08-10 04:24:00,DEV015,data-team,ci_cd_alert
SL03988,2026-08-10 04:24:00,DEV287,dev-team,code_review_request
SL04389,2026-08-10 04:24:00,DEV047,dev-team,code_review_request
SL02522,2026-08-10 04:33:00,DEV259,engineering,message
SL04450,2026-08-10 04:44:00,DEV212,dev-team,message
SL04569,2026-08-10 04:45:00,DEV363,dev-team,mention
SL01273,2026-08-10 04:49:00,DEV292,backend,code_review_request
SL02302,2026-08-10 04:51:00,DEV237,engineering,message
SL01871,2026-08-10 05:00:00,DEV220,dev-team,code_review_request
SL00371,2026-08-10 05:07:00,DEV384,data-team,mention
SL01392,2026-08-10 05:12:00,DEV074,engineering,code_review_request
SL00040,2026-08-10 05:31:00,DEV116,engineering,code_review_request
SL04752,2026-08-10 05:32:00,DEV322,dev-team,mention
SL00373,2026-08-10 05:33:00,DEV398,backend,message
SL02239,2026-08-10 05:41:00,DEV251,project-cognistream,deployment_alert
SL03757,2026-08-10 05:42:00,DEV353,project-cognistream,message
SL00414,2026-08-10 05:44:00,DEV178,backend,ci_cd_alert
SL02608,2026-08-10 05:52:00,DEV238,engineering,deployment_alert
SL01740,2026-08-10 05:57:00,DEV307,frontend,code_review_request
SL00380,2026-08-10 06:00:00,DEV172,frontend,deployment_alert
SL01786,2026-08-10 06:07:00,DEV091,frontend,message
SL01818,2026-08-10 06:14:00,DEV242,engineering,message
SL03498,2026-08-10 06:28:00,DEV198,frontend,mention
SL01604,2026-08-10 06:29:00,DEV242,frontend,deployment_alert
SL03640,2026-08-10 06:30:00,DEV370,frontend,ci_cd_alert
SL04180,2026-08-10 06:32:00,DEV063,engineering,code_review_request
SL04405,2026-08-10 06:41:00,DEV086,data-team,mention
SL01712,2026-08-10 06:44:00,DEV495,project-cognistream,ci_cd_alert
SL02086,2026-08-10 07:04:00,DEV001,backend,mention
SL02164,2026-08-10 07:05:00,DEV300,project-cognistream,mention
SL04479,2026-08-10 07:11:00,DEV027,engineering,mention
SL02909,2026-08-10 07:14:00,DEV306,backend,message
SL04140,2026-08-10 07:25:00,DEV237,data-team,deployment_alert
SL03465,2026-08-10 07:29:00,DEV268,dev-team,mention
SL04779,2026-08-10 07:34:00,DEV022,engineering,mention
SL02330,2026-08-10 07:38:00,DEV140,data-team,ci_cd_alert
SL00084,2026-08-10 07:42:00,DEV027,backend,deployment_alert
SL04010,2026-08-10 07:45:00,DEV487,data-team,deployment_alert
SL03084,2026-08-10 07:49:00,DEV490,data-team,deployment_alert
SL02597,2026-08-10 07:56:00,DEV357,project-cognistream,deployment_alert
SL02616,2026-08-10 07:56:00,DEV352,project-cognistream,code_review_request
SL02605,2026-08-10 08:02:00,DEV327,backend,code_review_request
SL04993,2026-08-10 08:04:00,DEV296,data-team,code_review_request
SL01979,2026-08-10 08:07:00,DEV317,engineering,message
SL00006,2026-08-10 08:08:00,DEV091,engineering,message
SL04279,2026-08-10 08:14:00,DEV462,project-cognistream,deployment_alert
SL00949,2026-08-10 08:15:00,DEV118,engineering,deployment_alert
SL03657,2026-08-10 08:28:00,DEV353,dev-team,message
SL03688,2026-08-10 08:29:00,DEV146,backend,ci_cd_alert
SL02223,2026-08-10 08:41:00,DEV119,project-cognistream,ci_cd_alert
SL01113,2026-08-10 08:50:00,DEV010,engineering,message
SL03343,2026-08-10 08:50:00,DEV418,data-team,mention
SL02856,2026-08-10 08:58:00,DEV384,dev-team,ci_cd_alert
SL04031,2026-08-10 09:03:00,DEV439,dev-team,code_review_request
SL04212,2026-08-10 09:09:00,DEV018,engineering,message
SL01727,2026-08-10 09:14:00,DEV347,backend,deployment_alert
SL02419,2026-08-10 09:19:00,DEV093,frontend,code_review_request
SL01827,2026-08-10 09:27:00,DEV305,project-cognistream,code_review_request
SL03963,2026-08-10 09:28:00,DEV374,data-team,deployment_alert
SL04707,2026-08-10 09:28:00,DEV122,frontend,code_review_request
SL03273,2026-08-10 09:39:00,DEV326,frontend,deployment_alert
SL01325,2026-08-10 09:44:00,DEV396,frontend,ci_cd_alert
SL00211,2026-08-10 09:46:00,DEV234,frontend,mention
SL00100,2026-08-10 09:48:00,DEV021,engineering,message
SL02469,2026-08-10 09:56:00,DEV005,backend,mention
SL04055,2026-08-10 10:01:00,DEV445,dev-team,mention
SL04683,2026-08-10 10:01:00,DEV302,project-cognistream,ci_cd_alert
SL00513,2026-08-10 10:02:00,DEV169,backend,code_review_request
SL01696,2026-08-10 10:02:00,DEV219,data-team,ci_cd_alert
SL04391,2026-08-10 10:02:00,DEV327,engineering,code_review_request
SL03334,2026-08-10 10:05:00,DEV310,engineering,ci_cd_alert
SL00128,2026-08-10 10:11:00,DEV155,project-cognistream,ci_cd_alert
SL00419,2026-08-10 10:18:00,DEV303,frontend,mention
SL00378,2026-08-10 10:19:00,DEV087,dev-team,deployment_alert
SL00512,2026-08-10 10:31:00,DEV435,frontend,deployment_alert
SL02156,2026-08-10 10:32:00,DEV417,backend,mention
SL03094,2026-08-10 10:32:00,DEV435,dev-team,code_review_request
SL01089,2026-08-10 10:38:00,DEV234,project-cognistream,deployment_alert
SL03917,2026-08-10 10:38:00,DEV357,backend,deployment_alert
SL04002,2026-08-10 10:43:00,DEV220,engineering,ci_cd_alert
SL00289,2026-08-10 10:46:00,DEV142,data-team,code_review_request
SL03202,2026-08-10 10:54:00,DEV435,engineering,message
SL00290,2026-08-10 10:56:00,DEV477,project-cognistream,ci_cd_alert
SL01732,2026-08-10 11:07:00,DEV053,engineering,mention
SL00491,2026-08-10 11:23:00,DEV188,frontend,deployment_alert
SL03041,2026-08-10 11:25:00,DEV209,dev-team,message
SL04945,2026-08-10 11:25:00,DEV125,data-team,mention
SL03274,2026-08-10 11:36:00,DEV450,project-cognistream,mention
SL04148,2026-08-10 11:36:00,DEV016,data-team,message
SL03992,2026-08-10 11:45:00,DEV111,backend,mention
SL02844,2026-08-10 11:52:00,DEV019,engineering,deployment_alert
SL04659,2026-08-10 11:55:00,DEV277,frontend,deployment_alert
SL01310,2026-08-10 11:57:00,DEV433,engineering,mention
SL04141,2026-08-10 11:57:00,DEV197,backend,code_review_request
SL02359,2026-08-10 11:58:00,DEV066,project-cognistream,mention
SL01226,2026-08-10 12:00:00,DEV042,engineering,deployment_alert
SL03491,2026-08-10 12:00:00,DEV089,project-cognistream,ci_cd_alert
SL01324,2026-08-10 12:10:00,DEV403,engineering,deployment_alert
SL02563,2026-08-10 12:10:00,DEV191,engineering,ci_cd_alert
SL00954,2026-08-10 12:14:00,DEV113,frontend,code_review_request
SL01502,2026-08-10 12:20:00,DEV016,data-team,ci_cd_alert
SL01571,2026-08-10 12:24:00,DEV477,engineering,mention
SL02937,2026-08-10 12:25:00,DEV115,backend,deployment_alert
SL04273,2026-08-10 12:27:00,DEV201,backend,code_review_request
SL01990,2026-08-10 12:29:00,DEV123,frontend,deployment_alert
SL03898,2026-08-10 12:30:00,DEV068,project-cognistream,message
SL04812,2026-08-10 12:36:00,DEV376,engineering,code_review_request
SL03729,2026-08-10 12:45:00,DEV141,project-cognistream,ci_cd_alert
SL01830,2026-08-10 12:52:00,DEV018,data-team,mention
SL00141,2026-08-10 12:53:00,DEV440,engineering,message
SL01506,2026-08-10 12:53:00,DEV229,engineering,mention
SL01762,2026-08-10 12:55:00,DEV155,project-cognistream,deployment_alert
SL02053,2026-08-10 13:05:00,DEV386,engineering,code_review_request
SL03310,2026-08-10 13:09:00,DEV358,project-cognistream,code_review_request
SL00564,2026-08-10 13:10:00,DEV464,frontend,code_review_request
SL01926,2026-08-10 13:13:00,DEV258,frontend,code_review_request
SL03524,2026-08-10 13:13:00,DEV267,project-cognistream,mention
SL04758,2026-08-10 13:15:00,DEV398,engineering,deployment_alert
SL02797,2026-08-10 13:16:00,DEV123,backend,message
SL00034,2026-08-10 13:20:00,DEV134,frontend,deployment_alert
SL04822,2026-08-10 13:21:00,DEV311,backend,message
SL02733,2026-08-10 13:23:00,DEV452,data-team,code_review_request
SL01445,2026-08-10 13:30:00,DEV215,frontend,mention
SL00612,2026-08-10 13:31:00,DEV331,project-cognistream,mention
SL02924,2026-08-10 13:33:00,DEV300,backend,deployment_alert
SL03761,2026-08-10 13:34:00,DEV259,backend,ci_cd_alert
SL01642,2026-08-10 13:36:00,DEV233,frontend,deployment_alert
SL02130,2026-08-10 13:41:00,DEV079,backend,deployment_alert
SL00232,2026-08-10 13:49:00,DEV221,engineering,deployment_alert
SL01111,2026-08-10 13:52:00,DEV053,engineering,code_review_request
SL04153,2026-08-10 13:53:00,DEV056,project-cognistream,deployment_alert
SL03259,2026-08-10 13:54:00,DEV338,backend,ci_cd_alert
SL01937,2026-08-10 13:55:00,DEV321,dev-team,deployment_alert
SL04472,2026-08-10 13:55:00,DEV425,data-team,mention
SL02518,2026-08-10 13:57:00,DEV451,frontend,deployment_alert
SL00033,2026-08-10 13:59:00,DEV100,data-team,deployment_alert
SL01462,2026-08-10 14:02:00,DEV036,engineering,mention
SL00783,2026-08-10 14:03:00,DEV025,dev-team,code_review_request
SL00859,2026-08-10 14:14:00,DEV026,backend,message
SL02779,2026-08-10 14:20:00,DEV275,dev-team,deployment_alert
SL03030,2026-08-10 14:21:00,DEV247,engineering,ci_cd_alert
SL02882,2026-08-10 14:26:00,DEV281,data-team,ci_cd_alert
SL04782,2026-08-10 14:26:00,DEV101,dev-team,deployment_alert
SL04191,2026-08-10 14:27:00,DEV049,engineering,code_review_request
SL02382,2026-08-10 14:42:00,DEV413,project-cognistream,code_review_request
SL04251,2026-08-10 14:45:00,DEV295,frontend,message
SL01189,2026-08-10 14:47:00,DEV187,project-cognistream,mention
SL00106,2026-08-10 14:54:00,DEV340,project-cognistream,code_review_request
SL00755,2026-08-10 14:58:00,DEV185,backend,code_review_request
SL01125,2026-08-10 15:00:00,DEV183,frontend,mention
SL02807,2026-08-10 15:00:00,DEV142,project-cognistream,message
SL04867,2026-08-10 15:02:00,DEV112,engineering,ci_cd_alert
SL04765,2026-08-10 15:04:00,DEV109,backend,message
SL01206,2026-08-10 15:17:00,DEV500,frontend,deployment_alert
SL00698,2026-08-10 15:21:00,DEV144,data-team,deployment_alert
SL04505,2026-08-10 15:21:00,DEV499,frontend,mention
SL02386,2026-08-10 15:22:00,DEV261,dev-team,mention
SL03839,2026-08-10 15:22:00,DEV194,backend,ci_cd_alert
SL04462,2026-08-10 15:25:00,DEV168,frontend,message
SL04504,2026-08-10 15:26:00,DEV210,backend,message
SL04855,2026-08-10 15:27:00,DEV353,data-team,mention
SL01873,2026-08-10 15:29:00,DEV004,backend,deployment_alert
SL02854,2026-08-10 15:47:00,DEV115,engineering,code_review_request
SL02005,2026-08-10 15:51:00,DEV261,backend,ci_cd_alert
SL01323,2026-08-10 15:59:00,DEV394,dev-team,deployment_alert
SL02519,2026-08-10 16:00:00,DEV321,frontend,deployment_alert
SL03577,2026-08-10 16:01:00,DEV485,backend,mention
SL02966,2026-08-10 16:03:00,DEV339,frontend,message
SL04076,2026-08-10 16:04:00,DEV168,project-cognistream,deployment_alert
SL04811,2026-08-10 16:09:00,DEV287,project-cognistream,ci_cd_alert
SL00035,2026-08-10 16:12:00,DEV468,project-cognistream,code_review_request
SL01703,2026-08-10 16:18:00,DEV331,engineering,mention
SL00796,2026-08-10 16:21:00,DEV393,backend,ci_cd_alert
SL01783,2026-08-10 16:23:00,DEV463,data-team,code_review_request
SL01405,2026-08-10 16:24:00,DEV338,data-team,deployment_alert
SL02251,2026-08-10 16:24:00,DEV236,project-cognistream,mention
SL01060,2026-08-10 16:26:00,DEV469,backend,message
SL04260,2026-08-10 16:30:00,DEV218,project-cognistream,deployment_alert
SL04220,2026-08-10 16:33:00,DEV161,backend,ci_cd_alert
SL01173,2026-08-10 16:37:00,DEV214,backend,message
SL04229,2026-08-10 16:44:00,DEV267,backend,mention
SL02925,2026-08-10 16:48:00,DEV155,frontend,mention
SL02241,2026-08-10 16:58:00,DEV122,dev-team,message
SL03047,2026-08-10 17:00:00,DEV277,dev-team,code_review_request
SL02954,2026-08-10 17:01:00,DEV103,frontend,mention
SL03778,2026-08-10 17:04:00,DEV398,project-cognistream,code_review_request
SL01367,2026-08-10 17:06:00,DEV433,project-cognistream,deployment_alert
SL01925,2026-08-10 17:15:00,DEV026,dev-team,mention
SL02494,2026-08-10 17:17:00,DEV100,frontend,ci_cd_alert
SL04377,2026-08-10 17:18:00,DEV424,data-team,code_review_request
SL03932,2026-08-10 17:19:00,DEV200,dev-team,ci_cd_alert
SL02202,2026-08-10 17:21:00,DEV408,frontend,message
SL03305,2026-08-10 17:23:00,DEV446,dev-team,ci_cd_alert
SL04849,2026-08-10 17:23:00,DEV113,backend,code_review_request
SL01944,2026-08-10 17:32:00,DEV246,data-team,code_review_request
SL02601,2026-08-10 17:35:00,DEV235,dev-team,message
SL04196,2026-08-10 17:35:00,DEV267,frontend,code_review_request
SL03590,2026-08-10 17:39:00,DEV463,frontend,code_review_request
SL01794,2026-08-10 17:40:00,DEV403,backend,message
SL01534,2026-08-10 17:45:00,DEV379,data-team,ci_cd_alert
SL01591,2026-08-10 17:47:00,DEV184,engineering,deployment_alert
SL03254,2026-08-10 17:51:00,DEV233,frontend,mention
SL01752,2026-08-10 17:53:00,DEV047,backend,message
SL03989,2026-08-10 17:53:00,DEV406,project-cognistream,mention
SL02488,2026-08-10 17:58:00,DEV065,frontend,message
SL04621,2026-08-10 17:58:00,DEV015,backend,deployment_alert
SL03936,2026-08-10 17:59:00,DEV406,frontend,code_review_request
SL01064,2026-08-10 18:09:00,DEV416,dev-team,ci_cd_alert
SL00483,2026-08-10 18:11:00,DEV106,data-team,deployment_alert
SL02261,2026-08-10 18:17:00,DEV472,dev-team,ci_cd_alert
SL01403,2026-08-10 18:18:00,DEV319,data-team,ci_cd_alert
SL03427,2026-08-10 18:18:00,DEV094,engineering,deployment_alert
SL04172,2026-08-10 18:18:00,DEV064,engineering,deployment_alert
SL04125,2026-08-10 18:25:00,DEV376,backend,deployment_alert
SL01621,2026-08-10 18:27:00,DEV165,engineering,ci_cd_alert
SL03168,2026-08-10 18:28:00,DEV353,frontend,message
SL01343,2026-08-10 18:35:00,DEV060,dev-team,ci_cd_alert
SL02946,2026-08-10 18:36:00,DEV236,data-team,mention
SL00198,2026-08-10 18:43:00,DEV004,data-team,ci_cd_alert
SL00711,2026-08-10 18:44:00,DEV147,data-team,code_review_request
SL02697,2026-08-10 18:48:00,DEV441,backend,ci_cd_alert
SL02748,2026-08-10 18:49:00,DEV158,engineering,deployment_alert
SL02499,2026-08-10 18:50:00,DEV111,frontend,mention
SL02972,2026-08-10 18:52:00,DEV275,dev-team,message
SL02578,2026-08-10 18:55:00,DEV189,data-team,code_review_request
SL04598,2026-08-10 18:57:00,DEV332,dev-team,message
SL04737,2026-08-10 18:57:00,DEV017,frontend,deployment_alert
SL00323,2026-08-10 19:02:00,DEV010,project-cognistream,ci_cd_alert
SL01279,2026-08-10 19:08:00,DEV432,frontend,ci_cd_alert
SL04045,2026-08-10 19:11:00,DEV323,data-team,mention
SL00231,2026-08-10 19:15:00,DEV162,dev-team,mention
SL01759,2026-08-10 19:28:00,DEV107,frontend,deployment_alert
SL00950,2026-08-10 19:33:00,DEV351,dev-team,mention
SL03709,2026-08-10 19:34:00,DEV211,engineering,message
SL01106,2026-08-10 19:43:00,DEV168,data-team,mention
SL02539,2026-08-10 19:47:00,DEV277,data-team,ci_cd_alert
SL03541,2026-08-10 19:49:00,DEV473,backend,deployment_alert
SL03660,2026-08-10 19:50:00,DEV487,data-team,message
SL03977,2026-08-10 19:56:00,DEV293,frontend,mention
SL00976,2026-08-10 20:04:00,DEV216,data-team,code_review_request
SL04903,2026-08-10 20:05:00,DEV031,frontend,ci_cd_alert
SL02403,2026-08-10 20:19:00,DEV358,data-team,deployment_alert
SL03400,2026-08-10 20:46:00,DEV205,engineering,code_review_request
SL04881,2026-08-10 20:46:00,DEV016,frontend,message
SL02551,2026-08-10 20:48:00,DEV179,backend,ci_cd_alert
SL01240,2026-08-10 20:55:00,DEV278,backend,code_review_request
SL04588,2026-08-10 20:58:00,DEV494,dev-team,message
SL04740,2026-08-10 21:01:00,DEV186,dev-team,message
SL03774,2026-08-10 21:02:00,DEV161,engineering,mention
SL04183,2026-08-10 21:06:00,DEV363,engineering,ci_cd_alert
SL04439,2026-08-10 21:06:00,DEV203,engineering,mention
SL02566,2026-08-10 21:12:00,DEV346,frontend,code_review_request
SL00188,2026-08-10 21:16:00,DEV241,frontend,message
SL02345,2026-08-10 21:21:00,DEV058,data-team,deployment_alert
SL04577,2026-08-10 21:24:00,DEV132,frontend,ci_cd_alert
SL00775,2026-08-10 21:25:00,DEV181,frontend,deployment_alert
SL01917,2026-08-10 21:37:00,DEV350,data-team,deployment_alert
SL02365,2026-08-10 21:41:00,DEV166,dev-team,ci_cd_alert
SL04549,2026-08-10 21:43:00,DEV194,dev-team,mention
SL02142,2026-08-10 21:53:00,DEV266,data-team,code_review_request
SL01300,2026-08-10 21:56:00,DEV073,project-cognistream,deployment_alert
SL00522,2026-08-10 21:58:00,DEV121,backend,deployment_alert
SL00737,2026-08-10 22:01:00,DEV064,frontend,message
SL03112,2026-08-10 22:04:00,DEV484,frontend,mention
SL03518,2026-08-10 22:07:00,DEV423,project-cognistream,mention
SL04375,2026-08-10 22:12:00,DEV441,engineering,deployment_alert
SL00884,2026-08-10 22:17:00,DEV468,engineering,deployment_alert
SL00616,2026-08-10 22:19:00,DEV168,project-cognistream,deployment_alert
SL03882,2026-08-10 22:24:00,DEV133,project-cognistream,ci_cd_alert
SL01202,2026-08-10 22:33:00,DEV348,dev-team,deployment_alert
SL01297,2026-08-10 22:33:00,DEV300,data-team,ci_cd_alert
SL03297,2026-08-10 22:37:00,DEV489,backend,message
SL01380,2026-08-10 22:43:00,DEV380,frontend,mention
SL02362,2026-08-10 23:01:00,DEV310,dev-team,deployment_alert
SL00675,2026-08-10 23:07:00,DEV003,dev-team,deployment_alert
SL00185,2026-08-10 23:08:00,DEV430,frontend,ci_cd_alert
SL04403,2026-08-10 23:11:00,DEV333,dev-team,deployment_alert
SL04238,2026-08-10 23:24:00,DEV433,project-cognistream,message
SL04976,2026-08-10 23:36:00,DEV355,project-cognistream,mention
SL03191,2026-08-10 23:44:00,DEV297,data-team,deployment_alert
SL00416,2026-08-10 23:49:00,DEV436,project-cognistream,mention
SL03981,2026-08-10 23:52:00,DEV017,engineering,ci_cd_alert
